Seq_No	Time	Transaction_Price	Volume	Bid_Price	Bid_Size	Ask_Price	Ask_Size
11472	2014-03-21 14:14:31.083	*	*	*	*	76.4	16800
11473	2014-03-21 14:14:31.703	*	*	76.35	2800	*	*
11474	2014-03-21 14:14:32.119	76.35	2400	*	*	*	*
11475	2014-03-21 14:14:32.119	76.35	400	*	*	*	*
11476	2014-03-21 14:14:32.119	76.3	1200	*	*	*	*
11477	2014-03-21 14:14:32.119	76.3	400	*	*	*	*
11478	2014-03-21 14:14:32.119	76.3	4800	*	*	*	*
11479	2014-03-21 14:14:32.119	76.3	800	*	*	*	*
11480	2014-03-21 14:14:32.119	*	*	76.3	16000	*	*
11481	2014-03-21 14:14:32.471	76.4	2400	*	*	*	*
11482	2014-03-21 14:14:32.471	76.4	800	*	*	*	*
11483	2014-03-21 14:14:32.471	*	*	*	*	76.4	13600
11484	2014-03-21 14:14:32.823	*	*	*	*	76.4	16000
11485	2014-03-21 14:14:35.919	*	*	76.3	30000	*	*
11486	2014-03-21 14:14:36.126	*	*	76.3	30400	*	*
11487	2014-03-21 14:14:36.420	*	*	76.3	30800	*	*
11488	2014-03-21 14:14:37.037	*	*	76.3	16800	*	*
11489	2014-03-21 14:14:37.511	*	*	*	*	76.4	13600
11490	2014-03-21 14:14:37.734	*	*	76.3	30800	*	*
11491	2014-03-21 14:14:38.536	*	*	76.35	800	*	*
11492	2014-03-21 14:14:40.018	*	*	76.35	3200	*	*
11493	2014-03-21 14:14:47.127	76.4	400	*	*	*	*
11494	2014-03-21 14:14:47.127	*	*	*	*	76.4	13200
11495	2014-03-21 14:14:51.090	*	*	*	*	76.4	13600
11496	2014-03-21 14:14:51.814	*	*	*	*	76.4	23600
11497	2014-03-21 14:14:56.217	*	*	76.35	4000	*	*
11498	2014-03-21 14:14:57.132	76.4	1200	*	*	*	*
11499	2014-03-21 14:14:57.132	76.4	400	*	*	*	*
11500	2014-03-21 14:14:57.132	76.4	1200	*	*	*	*
11501	2014-03-21 14:14:57.132	76.4	1200	*	*	*	*
11502	2014-03-21 14:14:57.132	*	*	*	*	76.4	19600
11503	2014-03-21 14:14:58.869	76.4	1200	*	*	*	*
11504	2014-03-21 14:14:58.869	*	*	*	*	76.4	18400
11505	2014-03-21 14:14:59.881	*	*	*	*	76.4	10800
11506	2014-03-21 14:15:00.380	*	*	76.35	4400	*	*
11507	2014-03-21 14:15:00.696	76.4	400	*	*	*	*
11508	2014-03-21 14:15:00.696	76.4	400	*	*	*	*
11509	2014-03-21 14:15:00.696	*	*	*	*	76.4	10000
11510	2014-03-21 14:15:03.428	*	*	*	*	76.4	11200
11511	2014-03-21 14:15:10.217	*	*	76.35	5200	*	*
11512	2014-03-21 14:15:14.401	76.4	400	*	*	*	*
11513	2014-03-21 14:15:14.401	*	*	*	*	76.4	10800
11514	2014-03-21 14:15:15.639	*	*	76.35	5600	*	*
11515	2014-03-21 14:15:16.573	*	*	*	*	76.4	35600
11516	2014-03-21 14:15:17.197	76.35	800	*	*	*	*
11517	2014-03-21 14:15:17.197	76.35	2400	*	*	*	*
11518	2014-03-21 14:15:17.197	76.35	800	*	*	*	*
11519	2014-03-21 14:15:17.197	76.35	400	*	*	*	*
11520	2014-03-21 14:15:17.197	76.35	800	*	*	*	*
11521	2014-03-21 14:15:17.197	76.35	400	*	*	*	*
11522	2014-03-21 14:15:17.197	*	*	76.3	34000	76.35	19600
11523	2014-03-21 14:15:17.200	*	*	76.3	20000	*	*
11524	2014-03-21 14:15:17.201	*	*	*	*	76.35	28400
11525	2014-03-21 14:15:17.214	*	*	*	*	76.35	53200
11526	2014-03-21 14:15:17.278	*	*	*	*	76.35	33600
11527	2014-03-21 14:15:17.278	76.3	800	*	*	*	*
11528	2014-03-21 14:15:17.278	76.3	2400	*	*	*	*
11529	2014-03-21 14:15:17.278	76.3	1200	*	*	*	*
11530	2014-03-21 14:15:17.278	76.3	6400	*	*	*	*
11531	2014-03-21 14:15:17.278	76.3	4000	*	*	*	*
11532	2014-03-21 14:15:17.278	76.3	400	*	*	*	*
11533	2014-03-21 14:15:17.278	76.3	400	*	*	*	*
11534	2014-03-21 14:15:17.278	76.3	400	*	*	*	*
11535	2014-03-21 14:15:17.278	76.3	2400	*	*	*	*
11536	2014-03-21 14:15:17.278	76.3	800	*	*	*	*
11537	2014-03-21 14:15:17.278	76.3	400	*	*	*	*
11538	2014-03-21 14:15:17.278	76.3	400	*	*	*	*
11539	2014-03-21 14:15:17.278	*	*	76.25	29200	76.3	5200
11540	2014-03-21 14:15:17.278	*	*	76.25	21600	*	*
11541	2014-03-21 14:15:17.280	*	*	76.25	7600	*	*
11542	2014-03-21 14:15:17.299	*	*	*	*	76.35	33600
11543	2014-03-21 14:15:17.299	76.25	400	*	*	*	*
11544	2014-03-21 14:15:17.299	76.25	800	*	*	*	*
11545	2014-03-21 14:15:17.299	76.25	400	*	*	*	*
11546	2014-03-21 14:15:17.299	76.25	1200	*	*	*	*
11547	2014-03-21 14:15:17.299	76.25	400	*	*	*	*
11548	2014-03-21 14:15:17.299	76.25	400	*	*	*	*
11549	2014-03-21 14:15:17.299	76.25	400	*	*	*	*
11550	2014-03-21 14:15:17.299	76.25	400	*	*	*	*
11551	2014-03-21 14:15:17.299	76.25	800	*	*	*	*
11552	2014-03-21 14:15:17.299	76.25	1200	*	*	*	*
11553	2014-03-21 14:15:17.299	76.25	400	*	*	*	*
11554	2014-03-21 14:15:17.299	76.25	800	*	*	*	*
11555	2014-03-21 14:15:17.299	*	*	76.2	110000	76.25	16800
11556	2014-03-21 14:15:17.301	76.25	3200	*	*	*	*
11557	2014-03-21 14:15:17.301	*	*	*	*	76.25	13600
11558	2014-03-21 14:15:17.301	76.25	6400	*	*	*	*
11559	2014-03-21 14:15:17.301	*	*	*	*	76.25	7200
11560	2014-03-21 14:15:17.315	76.25	7200	*	*	*	*
11561	2014-03-21 14:15:17.315	*	*	*	*	76.35	33600
11562	2014-03-21 14:15:17.318	*	*	76.25	7200	*	*
11563	2014-03-21 14:15:17.323	*	*	76.25	14400	*	*
11564	2014-03-21 14:15:17.327	*	*	*	*	76.35	34000
11565	2014-03-21 14:15:17.342	*	*	*	*	76.35	33600
11566	2014-03-21 14:15:17.364	*	*	*	*	76.35	34800
11567	2014-03-21 14:15:17.369	*	*	*	*	76.35	10000
11568	2014-03-21 14:15:17.369	76.25	7200	*	*	*	*
11569	2014-03-21 14:15:17.369	76.25	7200	*	*	*	*
11570	2014-03-21 14:15:17.369	*	*	76.2	110000	76.25	10400
11571	2014-03-21 14:15:17.371	76.25	10400	*	*	*	*
11572	2014-03-21 14:15:17.371	*	*	*	*	76.35	10000
11573	2014-03-21 14:15:17.372	*	*	76.25	10400	*	*
11574	2014-03-21 14:15:17.668	76.35	7200	*	*	*	*
11575	2014-03-21 14:15:17.668	*	*	*	*	76.35	2800
11576	2014-03-21 14:15:17.677	*	*	*	*	76.35	1600
11577	2014-03-21 14:15:17.707	76.35	1600	*	*	*	*
11578	2014-03-21 14:15:17.707	*	*	76.35	20800	76.4	10800
11579	2014-03-21 14:15:17.718	*	*	*	*	76.4	11200
11580	2014-03-21 14:15:17.729	*	*	76.25	10400	*	*
11581	2014-03-21 14:15:17.729	76.4	9600	*	*	*	*
11582	2014-03-21 14:15:17.729	76.4	1200	*	*	*	*
11583	2014-03-21 14:15:17.729	76.4	400	*	*	*	*
11584	2014-03-21 14:15:17.729	*	*	76.4	9600	76.45	31200
11585	2014-03-21 14:15:17.731	*	*	*	*	76.45	53200
11586	2014-03-21 14:15:17.732	76.4	9600	*	*	*	*
11587	2014-03-21 14:15:17.732	*	*	76.25	10400	*	*
11588	2014-03-21 14:15:17.733	*	*	*	*	76.4	9600
11589	2014-03-21 14:15:17.733	*	*	*	*	76.4	19200
11590	2014-03-21 14:15:17.734	*	*	*	*	76.35	1200
11591	2014-03-21 14:15:17.735	76.25	6000	*	*	*	*
11592	2014-03-21 14:15:17.735	*	*	76.25	4400	*	*
11593	2014-03-21 14:15:17.736	*	*	*	*	76.45	53200
11594	2014-03-21 14:15:17.737	*	*	*	*	76.45	31200
11595	2014-03-21 14:15:18.761	*	*	*	*	76.45	31600
11596	2014-03-21 14:15:20.899	*	*	76.25	4800	*	*
11597	2014-03-21 14:15:21.099	*	*	*	*	76.45	40400
11598	2014-03-21 14:15:21.816	76.45	3200	*	*	*	*
11599	2014-03-21 14:15:21.816	76.45	1200	*	*	*	*
11600	2014-03-21 14:15:21.816	76.45	4800	*	*	*	*
11601	2014-03-21 14:15:21.816	*	*	*	*	76.45	31200
11602	2014-03-21 14:15:24.947	*	*	76.4	1200	*	*
11603	2014-03-21 14:15:24.949	76.4	1200	*	*	*	*
11604	2014-03-21 14:15:24.949	*	*	76.25	4800	*	*
11605	2014-03-21 14:15:24.949	*	*	76.25	18800	*	*
11606	2014-03-21 14:15:24.959	*	*	*	*	76.4	1200
11607	2014-03-21 14:15:24.969	*	*	*	*	76.4	1600
11608	2014-03-21 14:15:25.685	*	*	76.25	58800	*	*
11609	2014-03-21 14:15:25.695	*	*	*	*	76.4	1200
11610	2014-03-21 14:15:25.721	76.4	1200	*	*	*	*
11611	2014-03-21 14:15:25.721	*	*	76.4	400	76.45	32800
11612	2014-03-21 14:15:25.724	*	*	*	*	76.45	44400
11613	2014-03-21 14:15:25.740	*	*	*	*	76.45	44800
11614	2014-03-21 14:15:26.874	*	*	*	*	76.45	42800
11615	2014-03-21 14:15:28.200	*	*	*	*	76.45	46800
11616	2014-03-21 14:15:28.293	*	*	*	*	76.45	42800
11617	2014-03-21 14:15:28.596	*	*	*	*	76.45	46800
11618	2014-03-21 14:15:28.689	*	*	*	*	76.45	42800
11619	2014-03-21 14:15:28.903	*	*	*	*	76.45	60400
11620	2014-03-21 14:15:28.903	*	*	*	*	76.45	75600
11621	2014-03-21 14:15:29.744	76.4	400	*	*	*	*
11622	2014-03-21 14:15:29.744	*	*	76.3	10000	*	*
11623	2014-03-21 14:15:29.747	*	*	*	*	76.45	64000
11624	2014-03-21 14:15:29.950	*	*	76.4	800	*	*
11625	2014-03-21 14:15:29.961	76.4	800	*	*	*	*
11626	2014-03-21 14:15:29.961	*	*	76.3	10000	*	*
11627	2014-03-21 14:15:30.009	*	*	76.3	10400	*	*
11628	2014-03-21 14:15:30.581	*	*	76.3	15200	*	*
11629	2014-03-21 14:15:33.249	*	*	76.3	15600	*	*
11630	2014-03-21 14:15:35.116	*	*	*	*	76.45	68000
11631	2014-03-21 14:15:36.137	*	*	*	*	76.4	6800
11632	2014-03-21 14:15:37.131	*	*	*	*	76.4	10800
11633	2014-03-21 14:15:41.037	*	*	*	*	76.4	19600
11634	2014-03-21 14:15:41.869	*	*	*	*	76.4	31600
11635	2014-03-21 14:15:42.006	*	*	*	*	76.4	43600
11636	2014-03-21 14:15:42.796	76.4	400	*	*	*	*
11637	2014-03-21 14:15:42.796	*	*	*	*	76.4	43200
11638	2014-03-21 14:15:43.102	*	*	*	*	76.4	31200
11639	2014-03-21 14:15:43.103	*	*	*	*	76.4	19200
11640	2014-03-21 14:15:43.956	76.4	400	*	*	*	*
11641	2014-03-21 14:15:43.956	*	*	*	*	76.4	18800
11642	2014-03-21 14:15:44.495	*	*	*	*	76.4	40800
11643	2014-03-21 14:15:44.918	*	*	*	*	76.4	48400
11644	2014-03-21 14:15:46.248	*	*	*	*	76.4	66000
11645	2014-03-21 14:15:46.248	*	*	*	*	76.4	73600
11646	2014-03-21 14:15:46.248	*	*	*	*	76.4	66000
11647	2014-03-21 14:15:46.261	*	*	*	*	76.4	66400
11648	2014-03-21 14:15:50.889	76.4	3600	*	*	*	*
11649	2014-03-21 14:15:50.889	*	*	*	*	76.4	62800
11650	2014-03-21 14:15:50.944	76.4	2000	*	*	*	*
11651	2014-03-21 14:15:50.944	*	*	*	*	76.4	60800
11652	2014-03-21 14:15:50.954	*	*	*	*	76.4	60400
11653	2014-03-21 14:15:50.959	76.4	400	*	*	*	*
11654	2014-03-21 14:15:50.959	76.4	400	*	*	*	*
11655	2014-03-21 14:15:50.959	*	*	*	*	76.4	59600
11656	2014-03-21 14:15:52.907	*	*	76.35	800	*	*
11657	2014-03-21 14:15:52.945	*	*	76.35	1200	*	*
11658	2014-03-21 14:15:55.935	*	*	*	*	76.4	37600
11659	2014-03-21 14:15:55.940	76.4	2400	*	*	*	*
11660	2014-03-21 14:15:55.940	*	*	*	*	76.4	35200
11661	2014-03-21 14:15:56.161	*	*	*	*	76.4	17600
11662	2014-03-21 14:15:58.814	76.4	400	*	*	*	*
11663	2014-03-21 14:15:58.814	*	*	*	*	76.4	17200
11664	2014-03-21 14:15:59.851	76.4	400	*	*	*	*
11665	2014-03-21 14:15:59.851	*	*	*	*	76.4	16800
11666	2014-03-21 14:16:00.414	*	*	76.35	1600	*	*
11667	2014-03-21 14:16:00.964	*	*	76.35	2000	*	*
11668	2014-03-21 14:16:04.265	*	*	*	*	76.4	18400
11669	2014-03-21 14:16:23.956	*	*	*	*	76.4	10800
11670	2014-03-21 14:16:26.350	*	*	76.35	16000	*	*
11671	2014-03-21 14:16:27.271	*	*	*	*	76.4	12400
11672	2014-03-21 14:16:27.453	*	*	*	*	76.4	3600
11673	2014-03-21 14:16:29.688	*	*	76.35	18800	*	*
11674	2014-03-21 14:16:32.730	*	*	76.35	22400	*	*
11675	2014-03-21 14:16:35.199	76.4	400	*	*	*	*
11676	2014-03-21 14:16:35.199	76.4	1600	*	*	*	*
11677	2014-03-21 14:16:35.199	76.4	1600	*	*	*	*
11678	2014-03-21 14:16:35.199	76.45	400	*	*	*	*
11679	2014-03-21 14:16:35.199	*	*	*	*	76.45	87600
11680	2014-03-21 14:16:35.218	*	*	*	*	76.45	85200
11681	2014-03-21 14:16:36.055	*	*	76.35	23600	*	*
11682	2014-03-21 14:16:36.130	*	*	*	*	76.45	69600
11683	2014-03-21 14:16:36.363	*	*	*	*	76.45	91600
11684	2014-03-21 14:16:38.189	*	*	76.4	400	*	*
11685	2014-03-21 14:16:38.293	*	*	76.4	800	*	*
11686	2014-03-21 14:16:40.221	*	*	76.4	2000	*	*
11687	2014-03-21 14:16:42.096	*	*	76.4	2800	*	*
11688	2014-03-21 14:16:45.584	*	*	*	*	76.45	89600
11689	2014-03-21 14:16:45.584	76.4	400	*	*	*	*
11690	2014-03-21 14:16:45.584	76.4	400	*	*	*	*
11691	2014-03-21 14:16:45.584	76.4	1200	*	*	*	*
11692	2014-03-21 14:16:45.584	*	*	76.4	800	*	*
11693	2014-03-21 14:16:45.609	76.4	800	*	*	*	*
11694	2014-03-21 14:16:45.609	*	*	76.35	7600	76.4	400
11695	2014-03-21 14:16:45.611	76.35	800	*	*	*	*
11696	2014-03-21 14:16:45.611	76.35	400	*	*	*	*
11697	2014-03-21 14:16:45.611	76.35	400	*	*	*	*
11698	2014-03-21 14:16:45.611	76.35	2800	*	*	*	*
11699	2014-03-21 14:16:45.611	76.35	2800	*	*	*	*
11700	2014-03-21 14:16:45.611	76.35	400	*	*	*	*
11701	2014-03-21 14:16:45.611	*	*	76.3	29200	*	*
11702	2014-03-21 14:16:45.611	*	*	*	*	76.35	7600
11703	2014-03-21 14:16:45.617	*	*	*	*	76.4	400
11704	2014-03-21 14:16:45.672	*	*	*	*	76.45	54000
11705	2014-03-21 14:16:45.672	*	*	*	*	76.45	54400
11706	2014-03-21 14:16:45.684	*	*	*	*	76.45	54800
11707	2014-03-21 14:16:45.705	*	*	*	*	76.45	54000
11708	2014-03-21 14:16:45.743	*	*	*	*	76.45	69600
11709	2014-03-21 14:16:45.950	*	*	76.3	29600	*	*
11710	2014-03-21 14:16:47.512	*	*	*	*	76.45	60800
11711	2014-03-21 14:16:47.512	*	*	*	*	76.4	8800
11712	2014-03-21 14:16:47.839	*	*	*	*	76.4	25200
11713	2014-03-21 14:16:47.876	*	*	*	*	76.4	47200
11714	2014-03-21 14:16:47.992	*	*	*	*	76.4	63600
11715	2014-03-21 14:16:49.189	76.4	1600	*	*	*	*
11716	2014-03-21 14:16:49.189	*	*	*	*	76.4	62000
11717	2014-03-21 14:16:51.519	*	*	76.3	30000	*	*
11718	2014-03-21 14:16:53.673	*	*	76.3	16000	*	*
11719	2014-03-21 14:16:54.141	*	*	76.3	16800	*	*
11720	2014-03-21 14:16:54.820	*	*	76.35	400	*	*
11721	2014-03-21 14:16:56.166	76.4	1200	*	*	*	*
11722	2014-03-21 14:16:56.166	*	*	*	*	76.4	60800
11723	2014-03-21 14:16:56.225	76.4	1200	*	*	*	*
11724	2014-03-21 14:16:56.225	*	*	*	*	76.4	59600
11725	2014-03-21 14:16:57.176	76.35	400	*	*	*	*
11726	2014-03-21 14:16:57.176	*	*	76.3	16800	76.35	800
11727	2014-03-21 14:16:57.237	*	*	*	*	76.4	61200
11728	2014-03-21 14:16:57.237	*	*	*	*	76.4	62000
11729	2014-03-21 14:16:57.239	*	*	*	*	76.4	57200
11730	2014-03-21 14:16:57.239	*	*	*	*	76.35	8800
11731	2014-03-21 14:16:57.318	*	*	*	*	76.35	14800
11732	2014-03-21 14:16:57.439	*	*	76.3	16400	*	*
11733	2014-03-21 14:16:57.439	76.35	400	*	*	*	*
11734	2014-03-21 14:16:57.439	*	*	*	*	76.35	14400
11735	2014-03-21 14:16:57.489	*	*	*	*	76.35	33200
11736	2014-03-21 14:16:57.563	*	*	*	*	76.35	44000
11737	2014-03-21 14:16:57.579	*	*	*	*	76.35	25200
11738	2014-03-21 14:16:57.579	76.3	10000	*	*	*	*
11739	2014-03-21 14:16:57.579	76.3	800	*	*	*	*
11740	2014-03-21 14:16:57.579	76.3	400	*	*	*	*
11741	2014-03-21 14:16:57.579	76.3	2000	*	*	*	*
11742	2014-03-21 14:16:57.579	76.3	400	*	*	*	*
11743	2014-03-21 14:16:57.579	76.3	1600	*	*	*	*
11744	2014-03-21 14:16:57.579	76.3	400	*	*	*	*
11745	2014-03-21 14:16:57.579	76.3	800	*	*	*	*
11746	2014-03-21 14:16:57.579	*	*	76.25	58800	76.3	2400
11747	2014-03-21 14:16:57.580	*	*	*	*	76.3	8400
11748	2014-03-21 14:16:57.676	*	*	*	*	76.3	2400
11749	2014-03-21 14:16:57.676	76.25	6000	*	*	*	*
11750	2014-03-21 14:16:57.676	*	*	76.25	52800	*	*
11751	2014-03-21 14:16:57.679	*	*	*	*	76.35	10800
11752	2014-03-21 14:16:57.679	76.25	18800	*	*	*	*
11753	2014-03-21 14:16:57.679	*	*	76.25	34000	*	*
11754	2014-03-21 14:16:57.780	76.35	8400	*	*	*	*
11755	2014-03-21 14:16:57.780	76.35	2400	*	*	*	*
11756	2014-03-21 14:16:57.780	*	*	76.35	3200	76.4	24400
11757	2014-03-21 14:16:57.782	*	*	*	*	76.4	2400
11758	2014-03-21 14:16:57.808	*	*	*	*	76.4	800
11759	2014-03-21 14:16:58.824	*	*	*	*	76.4	13600
11760	2014-03-21 14:17:00.315	*	*	76.35	3600	*	*
11761	2014-03-21 14:17:03.981	*	*	76.35	4000	*	*
11762	2014-03-21 14:17:05.044	*	*	*	*	76.4	800
11763	2014-03-21 14:17:05.106	76.35	1600	*	*	*	*
11764	2014-03-21 14:17:05.106	*	*	76.35	2400	*	*
11765	2014-03-21 14:17:08.248	76.4	800	*	*	*	*
11766	2014-03-21 14:17:08.248	*	*	*	*	76.45	112800
11767	2014-03-21 14:17:08.266	*	*	*	*	76.45	112400
11768	2014-03-21 14:17:09.988	*	*	*	*	76.45	97200
