Seq_No	Time	Transaction_Price	Volume	Bid_Price	Bid_Size	Ask_Price	Ask_Size
17928	2014-03-20 14:50:11.786	*	*	*	*	75.9	278800
17929	2014-03-20 14:50:11.962	*	*	*	*	75.9	300800
17930	2014-03-20 14:50:12.032	*	*	75.85	309600	*	*
17931	2014-03-20 14:50:12.053	*	*	*	*	75.9	304800
17932	2014-03-20 14:50:13.062	*	*	*	*	75.9	306800
17933	2014-03-20 14:50:17.202	*	*	*	*	75.9	307200
17934	2014-03-20 14:50:18.759	75.9	400	*	*	*	*
17935	2014-03-20 14:50:18.759	*	*	*	*	75.9	306800
17936	2014-03-20 14:50:23.303	*	*	75.85	310800	*	*
17937	2014-03-20 14:50:23.304	75.9	400	*	*	*	*
17938	2014-03-20 14:50:23.304	*	*	*	*	75.9	306400
17939	2014-03-20 14:50:30.138	*	*	*	*	75.9	307600
17940	2014-03-20 14:50:30.958	75.9	400	*	*	*	*
17941	2014-03-20 14:50:30.958	*	*	*	*	75.9	307200
17942	2014-03-20 14:50:32.238	*	*	75.85	325600	*	*
17943	2014-03-20 14:50:34.078	*	*	*	*	75.9	308000
17944	2014-03-20 14:50:41.358	75.9	400	*	*	*	*
17945	2014-03-20 14:50:41.358	*	*	*	*	75.9	307600
17946	2014-03-20 14:50:41.358	75.9	800	*	*	*	*
17947	2014-03-20 14:50:41.358	*	*	*	*	75.9	306800
17948	2014-03-20 14:50:42.356	75.9	400	*	*	*	*
17949	2014-03-20 14:50:42.356	*	*	*	*	75.9	306400
17950	2014-03-20 14:50:45.806	*	*	*	*	75.9	306800
17951	2014-03-20 14:50:45.983	*	*	*	*	75.9	292000
17952	2014-03-20 14:50:46.377	*	*	*	*	75.9	270000
17953	2014-03-20 14:50:48.123	*	*	*	*	75.9	276000
17954	2014-03-20 14:50:49.704	75.9	400	*	*	*	*
17955	2014-03-20 14:50:49.704	*	*	*	*	75.9	275600
17956	2014-03-20 14:50:53.719	*	*	75.85	327600	*	*
17957	2014-03-20 14:50:55.073	75.9	800	*	*	*	*
17958	2014-03-20 14:50:55.073	*	*	*	*	75.9	274800
17959	2014-03-20 14:50:55.094	75.85	400	*	*	*	*
17960	2014-03-20 14:50:55.094	*	*	75.85	327200	*	*
17961	2014-03-20 14:51:00.841	*	*	*	*	75.9	275200
17962	2014-03-20 14:51:10.302	75.9	400	*	*	*	*
17963	2014-03-20 14:51:10.302	*	*	*	*	75.9	274800
17964	2014-03-20 14:51:10.317	75.85	800	*	*	*	*
17965	2014-03-20 14:51:10.317	*	*	75.85	326400	*	*
17966	2014-03-20 14:51:10.409	*	*	*	*	75.9	274400
17967	2014-03-20 14:51:10.421	*	*	*	*	75.9	274000
17968	2014-03-20 14:51:21.906	*	*	75.85	330800	*	*
17969	2014-03-20 14:51:30.256	75.9	800	*	*	*	*
17970	2014-03-20 14:51:30.256	*	*	*	*	75.9	273200
17971	2014-03-20 14:51:30.981	75.9	1200	*	*	*	*
17972	2014-03-20 14:51:30.981	*	*	*	*	75.9	272000
17973	2014-03-20 14:51:30.993	75.85	400	*	*	*	*
17974	2014-03-20 14:51:30.993	*	*	75.85	330400	*	*
17975	2014-03-20 14:51:37.054	*	*	75.85	331600	*	*
17976	2014-03-20 14:51:38.294	75.9	1200	*	*	*	*
17977	2014-03-20 14:51:38.294	*	*	*	*	75.9	270800
17978	2014-03-20 14:51:38.633	*	*	*	*	75.9	272400
17979	2014-03-20 14:51:41.647	75.9	400	*	*	*	*
17980	2014-03-20 14:51:41.647	*	*	*	*	75.9	272000
17981	2014-03-20 14:51:44.588	*	*	75.85	333600	*	*
17982	2014-03-20 14:51:46.735	*	*	*	*	75.9	269600
17983	2014-03-20 14:51:46.735	*	*	*	*	75.9	274800
17984	2014-03-20 14:51:48.758	*	*	75.85	334000	*	*
17985	2014-03-20 14:51:50.767	*	*	*	*	75.9	296800
17986	2014-03-20 14:51:55.516	75.9	400	*	*	*	*
17987	2014-03-20 14:51:55.516	*	*	*	*	75.9	296400
17988	2014-03-20 14:51:56.522	*	*	75.85	335200	*	*
17989	2014-03-20 14:51:58.077	*	*	*	*	75.9	317200
17990	2014-03-20 14:52:01.071	*	*	*	*	75.9	338000
17991	2014-03-20 14:52:01.090	*	*	*	*	75.9	340800
17992	2014-03-20 14:52:04.935	75.9	1200	*	*	*	*
17993	2014-03-20 14:52:04.935	*	*	*	*	75.9	339600
17994	2014-03-20 14:52:05.575	*	*	75.85	336000	*	*
17995	2014-03-20 14:52:07.195	*	*	75.85	336400	*	*
17996	2014-03-20 14:52:18.694	*	*	75.85	337600	*	*
17997	2014-03-20 14:52:19.220	*	*	*	*	75.9	354400
17998	2014-03-20 14:52:19.235	*	*	*	*	75.9	369200
17999	2014-03-20 14:52:26.505	75.9	400	*	*	*	*
18000	2014-03-20 14:52:26.505	*	*	*	*	75.9	368800
18001	2014-03-20 14:52:26.526	75.85	400	*	*	*	*
18002	2014-03-20 14:52:26.526	*	*	75.85	337200	*	*
18003	2014-03-20 14:52:27.754	*	*	75.85	346400	*	*
18004	2014-03-20 14:52:28.362	75.9	400	*	*	*	*
18005	2014-03-20 14:52:28.362	*	*	*	*	75.9	368400
18006	2014-03-20 14:52:29.748	*	*	75.85	337200	*	*
18007	2014-03-20 14:52:29.748	75.9	2400	*	*	*	*
18008	2014-03-20 14:52:29.748	75.9	6800	*	*	*	*
18009	2014-03-20 14:52:29.748	*	*	*	*	75.9	359200
18010	2014-03-20 14:52:29.783	75.85	800	*	*	*	*
18011	2014-03-20 14:52:29.783	*	*	75.85	336400	*	*
18012	2014-03-20 14:52:30.536	*	*	*	*	75.9	358000
18013	2014-03-20 14:52:33.090	*	*	75.85	321600	*	*
18014	2014-03-20 14:52:33.190	75.9	800	*	*	*	*
18015	2014-03-20 14:52:33.190	*	*	*	*	75.9	357200
18016	2014-03-20 14:52:34.228	*	*	75.85	322000	*	*
18017	2014-03-20 14:52:37.530	*	*	*	*	75.9	359600
18018	2014-03-20 14:52:38.542	*	*	*	*	75.9	361600
18019	2014-03-20 14:52:38.544	*	*	*	*	75.9	363600
18020	2014-03-20 14:52:45.534	*	*	75.85	322400	*	*
18021	2014-03-20 14:52:45.816	*	*	*	*	75.9	364000
18022	2014-03-20 14:52:46.815	*	*	*	*	75.9	362000
18023	2014-03-20 14:52:48.035	*	*	*	*	75.9	403600
18024	2014-03-20 14:52:48.342	75.9	400	*	*	*	*
18025	2014-03-20 14:52:48.342	*	*	*	*	75.9	403200
18026	2014-03-20 14:52:48.361	75.85	400	*	*	*	*
18027	2014-03-20 14:52:48.361	*	*	75.85	322000	*	*
18028	2014-03-20 14:52:48.369	*	*	75.85	321600	*	*
18029	2014-03-20 14:52:48.369	75.9	400	*	*	*	*
18030	2014-03-20 14:52:48.369	*	*	*	*	75.9	402800
18031	2014-03-20 14:52:49.069	*	*	75.85	322000	*	*
18032	2014-03-20 14:52:49.730	75.85	20800	*	*	*	*
18033	2014-03-20 14:52:49.730	*	*	75.85	301200	*	*
18034	2014-03-20 14:52:49.742	75.85	2000	*	*	*	*
18035	2014-03-20 14:52:49.742	*	*	75.85	299200	*	*
18036	2014-03-20 14:52:52.452	75.9	400	*	*	*	*
18037	2014-03-20 14:52:52.452	*	*	*	*	75.9	402400
18038	2014-03-20 14:52:52.467	75.85	400	*	*	*	*
18039	2014-03-20 14:52:52.467	*	*	75.85	298800	*	*
18040	2014-03-20 14:52:53.194	75.85	5200	*	*	*	*
18041	2014-03-20 14:52:53.194	75.85	5200	*	*	*	*
18042	2014-03-20 14:52:53.194	75.85	800	*	*	*	*
18043	2014-03-20 14:52:53.194	75.85	9600	*	*	*	*
18044	2014-03-20 14:52:53.194	*	*	75.85	278000	*	*
18045	2014-03-20 14:52:53.214	75.85	400	*	*	*	*
18046	2014-03-20 14:52:53.214	*	*	75.85	277600	*	*
18047	2014-03-20 14:52:53.221	75.85	400	*	*	*	*
18048	2014-03-20 14:52:53.221	*	*	75.85	277200	*	*
18049	2014-03-20 14:52:53.222	75.85	400	*	*	*	*
18050	2014-03-20 14:52:53.222	*	*	75.85	276800	*	*
18051	2014-03-20 14:52:53.223	75.85	800	*	*	*	*
18052	2014-03-20 14:52:53.223	*	*	75.85	276000	*	*
18053	2014-03-20 14:53:00.837	*	*	*	*	75.9	402800
18054	2014-03-20 14:53:01.784	*	*	*	*	75.9	382000
18055	2014-03-20 14:53:01.816	75.85	8400	*	*	*	*
18056	2014-03-20 14:53:01.816	75.85	400	*	*	*	*
18057	2014-03-20 14:53:01.816	75.85	1200	*	*	*	*
18058	2014-03-20 14:53:01.816	75.85	400	*	*	*	*
18059	2014-03-20 14:53:01.816	75.85	800	*	*	*	*
18060	2014-03-20 14:53:01.816	75.85	400	*	*	*	*
18061	2014-03-20 14:53:01.816	75.85	800	*	*	*	*
18062	2014-03-20 14:53:01.816	75.85	800	*	*	*	*
18063	2014-03-20 14:53:01.816	75.85	7600	*	*	*	*
18064	2014-03-20 14:53:01.816	*	*	75.85	255200	*	*
18065	2014-03-20 14:53:01.817	*	*	*	*	75.9	361200
18066	2014-03-20 14:53:01.825	*	*	75.85	270000	*	*
18067	2014-03-20 14:53:01.832	75.85	1200	*	*	*	*
18068	2014-03-20 14:53:01.832	*	*	75.85	268800	*	*
18069	2014-03-20 14:53:01.840	75.85	400	*	*	*	*
18070	2014-03-20 14:53:01.840	*	*	75.85	268400	*	*
18071	2014-03-20 14:53:01.840	75.85	800	*	*	*	*
18072	2014-03-20 14:53:01.840	*	*	75.85	267600	*	*
18073	2014-03-20 14:53:01.862	75.85	2000	*	*	*	*
18074	2014-03-20 14:53:01.862	75.85	4000	*	*	*	*
18075	2014-03-20 14:53:01.862	75.85	800	*	*	*	*
18076	2014-03-20 14:53:01.862	75.85	400	*	*	*	*
18077	2014-03-20 14:53:01.862	75.85	4000	*	*	*	*
18078	2014-03-20 14:53:01.862	75.85	9600	*	*	*	*
18079	2014-03-20 14:53:01.862	*	*	75.85	246800	*	*
18080	2014-03-20 14:53:01.937	*	*	*	*	75.9	340400
18081	2014-03-20 14:53:01.947	75.85	400	*	*	*	*
18082	2014-03-20 14:53:01.947	75.85	2000	*	*	*	*
18083	2014-03-20 14:53:01.947	75.85	400	*	*	*	*
18084	2014-03-20 14:53:01.947	75.85	800	*	*	*	*
18085	2014-03-20 14:53:01.947	75.85	400	*	*	*	*
18086	2014-03-20 14:53:01.947	75.85	400	*	*	*	*
18087	2014-03-20 14:53:01.947	75.85	800	*	*	*	*
18088	2014-03-20 14:53:01.947	75.85	400	*	*	*	*
18089	2014-03-20 14:53:01.947	75.85	400	*	*	*	*
18090	2014-03-20 14:53:01.947	75.85	800	*	*	*	*
18091	2014-03-20 14:53:01.947	75.85	400	*	*	*	*
18092	2014-03-20 14:53:01.947	75.85	400	*	*	*	*
18093	2014-03-20 14:53:01.947	75.85	800	*	*	*	*
18094	2014-03-20 14:53:01.947	75.85	400	*	*	*	*
18095	2014-03-20 14:53:01.947	75.85	4000	*	*	*	*
18096	2014-03-20 14:53:01.947	75.85	8000	*	*	*	*
18097	2014-03-20 14:53:01.947	*	*	75.85	226000	*	*
18098	2014-03-20 14:53:01.966	*	*	*	*	75.9	319600
18099	2014-03-20 14:53:01.979	75.85	4000	*	*	*	*
18100	2014-03-20 14:53:01.979	75.85	800	*	*	*	*
18101	2014-03-20 14:53:01.979	75.85	2000	*	*	*	*
18102	2014-03-20 14:53:01.979	75.85	8000	*	*	*	*
18103	2014-03-20 14:53:01.979	75.85	800	*	*	*	*
18104	2014-03-20 14:53:01.979	75.85	400	*	*	*	*
18105	2014-03-20 14:53:01.979	75.85	800	*	*	*	*
18106	2014-03-20 14:53:01.979	75.85	400	*	*	*	*
18107	2014-03-20 14:53:01.979	75.85	800	*	*	*	*
18108	2014-03-20 14:53:01.979	75.85	1200	*	*	*	*
18109	2014-03-20 14:53:01.979	75.85	1600	*	*	*	*
18110	2014-03-20 14:53:01.979	*	*	75.85	205200	*	*
18111	2014-03-20 14:53:01.994	*	*	*	*	75.9	298800
18112	2014-03-20 14:53:02.003	75.85	4400	*	*	*	*
18113	2014-03-20 14:53:02.003	75.85	1200	*	*	*	*
18114	2014-03-20 14:53:02.003	75.85	800	*	*	*	*
18115	2014-03-20 14:53:02.003	75.85	400	*	*	*	*
18116	2014-03-20 14:53:02.003	75.85	2000	*	*	*	*
18117	2014-03-20 14:53:02.003	75.85	800	*	*	*	*
18118	2014-03-20 14:53:02.003	75.85	400	*	*	*	*
18119	2014-03-20 14:53:02.003	75.85	400	*	*	*	*
18120	2014-03-20 14:53:02.003	75.85	1200	*	*	*	*
18121	2014-03-20 14:53:02.003	75.85	4800	*	*	*	*
18122	2014-03-20 14:53:02.003	75.85	1200	*	*	*	*
18123	2014-03-20 14:53:02.003	75.85	3200	*	*	*	*
18124	2014-03-20 14:53:02.003	*	*	75.85	184400	*	*
18125	2014-03-20 14:53:02.149	75.85	400	*	*	*	*
18126	2014-03-20 14:53:02.149	75.85	2000	*	*	*	*
18127	2014-03-20 14:53:02.149	*	*	75.85	182000	*	*
18128	2014-03-20 14:53:02.158	75.85	400	*	*	*	*
18129	2014-03-20 14:53:02.158	*	*	75.85	181600	*	*
18130	2014-03-20 14:53:02.159	75.85	400	*	*	*	*
18131	2014-03-20 14:53:02.159	*	*	75.85	181200	*	*
18132	2014-03-20 14:53:02.160	75.85	400	*	*	*	*
18133	2014-03-20 14:53:02.160	*	*	75.85	180800	*	*
18134	2014-03-20 14:53:02.160	75.85	1200	*	*	*	*
18135	2014-03-20 14:53:02.160	*	*	75.85	179600	*	*
18136	2014-03-20 14:53:02.854	*	*	*	*	75.9	292400
18137	2014-03-20 14:53:02.965	*	*	*	*	75.9	280400
18138	2014-03-20 14:53:02.973	*	*	*	*	75.9	259600
18139	2014-03-20 14:53:02.979	*	*	*	*	75.9	238800
18140	2014-03-20 14:53:02.982	*	*	*	*	75.9	218000
18141	2014-03-20 14:53:02.984	*	*	*	*	75.9	197200
18142	2014-03-20 14:53:02.987	*	*	*	*	75.9	184000
18143	2014-03-20 14:53:02.989	75.85	7200	*	*	*	*
18144	2014-03-20 14:53:02.989	75.85	800	*	*	*	*
18145	2014-03-20 14:53:02.989	75.85	4000	*	*	*	*
18146	2014-03-20 14:53:02.989	*	*	75.85	167600	*	*
18147	2014-03-20 14:53:02.992	75.85	400	*	*	*	*
18148	2014-03-20 14:53:02.992	75.85	20400	*	*	*	*
18149	2014-03-20 14:53:02.992	*	*	75.85	146800	*	*
18150	2014-03-20 14:53:02.994	75.85	18000	*	*	*	*
18151	2014-03-20 14:53:02.994	75.85	2800	*	*	*	*
18152	2014-03-20 14:53:02.994	*	*	75.85	126000	*	*
18153	2014-03-20 14:53:02.996	75.85	400	*	*	*	*
18154	2014-03-20 14:53:02.996	75.85	400	*	*	*	*
18155	2014-03-20 14:53:02.996	75.85	400	*	*	*	*
18156	2014-03-20 14:53:02.996	75.85	400	*	*	*	*
18157	2014-03-20 14:53:02.996	75.85	1200	*	*	*	*
18158	2014-03-20 14:53:02.996	75.85	2000	*	*	*	*
18159	2014-03-20 14:53:02.996	75.85	5200	*	*	*	*
18160	2014-03-20 14:53:02.996	75.85	2000	*	*	*	*
18161	2014-03-20 14:53:02.996	75.85	400	*	*	*	*
18162	2014-03-20 14:53:02.996	75.85	3200	*	*	*	*
18163	2014-03-20 14:53:02.996	75.85	2000	*	*	*	*
18164	2014-03-20 14:53:02.996	75.85	3200	*	*	*	*
18165	2014-03-20 14:53:02.996	*	*	75.85	105200	*	*
18166	2014-03-20 14:53:02.997	75.85	12800	*	*	*	*
18167	2014-03-20 14:53:02.997	75.85	400	*	*	*	*
18168	2014-03-20 14:53:02.997	75.85	800	*	*	*	*
18169	2014-03-20 14:53:02.997	75.85	6800	*	*	*	*
18170	2014-03-20 14:53:02.997	*	*	75.85	84400	*	*
18171	2014-03-20 14:53:02.998	75.85	13200	*	*	*	*
18172	2014-03-20 14:53:02.998	*	*	75.85	71200	*	*
18173	2014-03-20 14:53:03.006	75.85	400	*	*	*	*
18174	2014-03-20 14:53:03.006	75.85	4000	*	*	*	*
18175	2014-03-20 14:53:03.006	*	*	75.85	66800	*	*
18176	2014-03-20 14:53:03.014	75.85	2000	*	*	*	*
18177	2014-03-20 14:53:03.014	*	*	75.85	64800	*	*
18178	2014-03-20 14:53:03.343	75.85	800	*	*	*	*
18179	2014-03-20 14:53:03.343	75.85	800	*	*	*	*
18180	2014-03-20 14:53:03.343	75.85	800	*	*	*	*
18181	2014-03-20 14:53:03.343	*	*	75.85	62400	*	*
18182	2014-03-20 14:53:03.367	75.85	400	*	*	*	*
18183	2014-03-20 14:53:03.367	75.85	400	*	*	*	*
18184	2014-03-20 14:53:03.367	*	*	75.85	61600	*	*
18185	2014-03-20 14:53:03.471	75.85	6800	*	*	*	*
18186	2014-03-20 14:53:03.471	*	*	75.85	54800	*	*
18187	2014-03-20 14:53:04.863	*	*	*	*	75.9	176800
18188	2014-03-20 14:53:04.869	*	*	*	*	75.9	172000
18189	2014-03-20 14:53:06.541	*	*	75.85	55200	*	*
18190	2014-03-20 14:53:07.323	*	*	*	*	75.9	172400
18191	2014-03-20 14:53:08.236	*	*	75.85	56400	*	*
18192	2014-03-20 14:53:08.326	*	*	75.85	41600	*	*
18193	2014-03-20 14:53:09.059	75.9	400	*	*	*	*
18194	2014-03-20 14:53:09.059	75.9	1600	*	*	*	*
18195	2014-03-20 14:53:09.059	*	*	*	*	75.9	170400
18196	2014-03-20 14:53:09.089	75.85	400	*	*	*	*
18197	2014-03-20 14:53:09.089	*	*	75.85	41200	*	*
18198	2014-03-20 14:53:09.724	*	*	*	*	75.9	170800
18199	2014-03-20 14:53:09.910	*	*	75.85	41600	*	*
18200	2014-03-20 14:53:10.029	*	*	75.85	42800	*	*
18201	2014-03-20 14:53:10.876	*	*	*	*	75.9	170400
18202	2014-03-20 14:53:11.366	75.85	800	*	*	*	*
18203	2014-03-20 14:53:11.366	*	*	75.85	42000	*	*
18204	2014-03-20 14:53:13.138	75.85	800	*	*	*	*
18205	2014-03-20 14:53:13.138	*	*	75.85	41200	*	*
18206	2014-03-20 14:53:15.202	*	*	*	*	75.9	171200
18207	2014-03-20 14:53:16.859	*	*	*	*	75.9	170400
18208	2014-03-20 14:53:18.625	*	*	*	*	75.9	171200
18209	2014-03-20 14:53:21.084	75.85	1200	*	*	*	*
18210	2014-03-20 14:53:21.084	*	*	75.85	40000	*	*
18211	2014-03-20 14:53:21.100	75.85	400	*	*	*	*
18212	2014-03-20 14:53:21.100	*	*	75.85	39600	*	*
18213	2014-03-20 14:53:22.094	75.85	800	*	*	*	*
18214	2014-03-20 14:53:22.094	75.85	800	*	*	*	*
18215	2014-03-20 14:53:22.094	*	*	75.85	38000	*	*
18216	2014-03-20 14:53:22.123	*	*	*	*	75.9	170800
18217	2014-03-20 14:53:22.126	*	*	*	*	75.9	170400
18218	2014-03-20 14:53:28.043	*	*	75.85	38800	*	*
18219	2014-03-20 14:53:31.290	75.9	1600	*	*	*	*
18220	2014-03-20 14:53:31.290	75.9	3200	*	*	*	*
18221	2014-03-20 14:53:31.290	75.9	5200	*	*	*	*
18222	2014-03-20 14:53:31.290	*	*	*	*	75.9	160400
18223	2014-03-20 14:53:31.316	*	*	*	*	75.9	159200
18224	2014-03-20 14:53:31.324	75.85	400	*	*	*	*
18225	2014-03-20 14:53:31.324	*	*	75.85	38400	*	*
18226	2014-03-20 14:53:31.331	75.85	800	*	*	*	*
18227	2014-03-20 14:53:31.331	*	*	75.85	37600	*	*
18228	2014-03-20 14:53:31.346	*	*	*	*	75.9	166000
18229	2014-03-20 14:53:31.508	*	*	*	*	75.9	172000
18230	2014-03-20 14:53:33.386	*	*	75.85	38800	*	*
18231	2014-03-20 14:53:33.595	*	*	75.85	41200	*	*
18232	2014-03-20 14:53:42.960	*	*	*	*	75.9	174000
18233	2014-03-20 14:53:44.999	*	*	*	*	75.9	176000
18234	2014-03-20 14:53:45.847	*	*	75.85	42000	*	*
18235	2014-03-20 14:53:46.572	*	*	*	*	75.9	194400
18236	2014-03-20 14:53:48.123	75.85	6000	*	*	*	*
18237	2014-03-20 14:53:48.123	*	*	75.85	36000	*	*
18238	2014-03-20 14:53:48.155	75.85	800	*	*	*	*
18239	2014-03-20 14:53:48.155	*	*	75.85	35200	*	*
18240	2014-03-20 14:53:48.176	75.85	11200	*	*	*	*
18241	2014-03-20 14:53:48.176	75.85	1200	*	*	*	*
18242	2014-03-20 14:53:48.176	75.85	2000	*	*	*	*
18243	2014-03-20 14:53:48.176	75.85	4400	*	*	*	*
18244	2014-03-20 14:53:48.176	75.85	1200	*	*	*	*
18245	2014-03-20 14:53:48.176	*	*	75.85	15200	*	*
18246	2014-03-20 14:53:48.205	75.85	800	*	*	*	*
18247	2014-03-20 14:53:48.205	*	*	75.85	14400	*	*
18248	2014-03-20 14:53:48.207	75.85	1200	*	*	*	*
18249	2014-03-20 14:53:48.207	75.85	1200	*	*	*	*
18250	2014-03-20 14:53:48.207	75.85	800	*	*	*	*
18251	2014-03-20 14:53:48.207	75.85	400	*	*	*	*
18252	2014-03-20 14:53:48.207	75.85	1200	*	*	*	*
18253	2014-03-20 14:53:48.207	75.85	400	*	*	*	*
18254	2014-03-20 14:53:48.207	75.85	400	*	*	*	*
18255	2014-03-20 14:53:48.207	75.85	400	*	*	*	*
18256	2014-03-20 14:53:48.207	75.85	400	*	*	*	*
18257	2014-03-20 14:53:48.207	75.85	1200	*	*	*	*
18258	2014-03-20 14:53:48.207	75.85	400	*	*	*	*
18259	2014-03-20 14:53:48.207	75.85	1200	*	*	*	*
18260	2014-03-20 14:53:48.207	75.85	800	*	*	*	*
18261	2014-03-20 14:53:48.207	75.85	1200	*	*	*	*
18262	2014-03-20 14:53:48.207	75.85	400	*	*	*	*
18263	2014-03-20 14:53:48.207	*	*	75.85	2800	*	*
18264	2014-03-20 14:53:48.468	75.85	1200	*	*	*	*
18265	2014-03-20 14:53:48.468	*	*	75.85	1600	*	*
18266	2014-03-20 14:53:48.541	75.85	800	*	*	*	*
18267	2014-03-20 14:53:48.541	75.85	400	*	*	*	*
18268	2014-03-20 14:53:48.541	*	*	75.85	400	*	*
18269	2014-03-20 14:53:50.919	75.9	800	*	*	*	*
18270	2014-03-20 14:53:50.919	*	*	*	*	75.9	193600
18271	2014-03-20 14:53:50.946	75.85	400	*	*	*	*
18272	2014-03-20 14:53:50.946	*	*	75.8	534400	*	*
18273	2014-03-20 14:53:50.948	*	*	*	*	75.9	192800
18274	2014-03-20 14:53:50.949	*	*	*	*	75.9	192400
18275	2014-03-20 14:53:50.949	*	*	*	*	75.85	1200
18276	2014-03-20 14:53:50.960	*	*	*	*	75.85	2000
18277	2014-03-20 14:53:51.016	*	*	*	*	75.85	2400
18278	2014-03-20 14:53:51.023	*	*	*	*	75.85	33600
18279	2014-03-20 14:53:51.024	*	*	*	*	75.85	55600
18280	2014-03-20 14:53:51.095	*	*	75.8	534000	*	*
18281	2014-03-20 14:53:51.109	*	*	*	*	75.85	56000
18282	2014-03-20 14:53:51.722	*	*	*	*	75.85	56800
18283	2014-03-20 14:53:52.106	*	*	75.8	534400	*	*
18284	2014-03-20 14:53:52.658	*	*	*	*	75.85	57200
18285	2014-03-20 14:53:52.972	*	*	*	*	75.85	63200
18286	2014-03-20 14:53:53.486	*	*	*	*	75.85	66400
18287	2014-03-20 14:53:54.046	*	*	*	*	75.85	69200
18288	2014-03-20 14:53:54.127	*	*	75.8	534800	*	*
18289	2014-03-20 14:53:56.038	*	*	*	*	75.85	90000
18290	2014-03-20 14:53:57.286	75.85	400	*	*	*	*
18291	2014-03-20 14:53:57.286	*	*	*	*	75.85	89600
18292	2014-03-20 14:53:57.619	*	*	*	*	75.85	110400
18293	2014-03-20 14:53:57.661	75.85	400	*	*	*	*
18294	2014-03-20 14:53:57.661	*	*	*	*	75.85	110000
18295	2014-03-20 14:53:58.991	*	*	*	*	75.85	115200
18296	2014-03-20 14:53:59.587	*	*	75.8	535200	*	*
18297	2014-03-20 14:54:00.256	75.85	400	*	*	*	*
18298	2014-03-20 14:54:00.256	*	*	*	*	75.85	114800
18299	2014-03-20 14:54:02.432	*	*	75.8	534800	*	*
18300	2014-03-20 14:54:03.332	75.85	400	*	*	*	*
18301	2014-03-20 14:54:03.332	*	*	*	*	75.85	114400
18302	2014-03-20 14:54:07.329	*	*	*	*	75.85	114800
18303	2014-03-20 14:54:07.663	*	*	*	*	75.85	156400
18304	2014-03-20 14:54:07.724	*	*	*	*	75.85	156800
18305	2014-03-20 14:54:10.329	*	*	*	*	75.85	157200
18306	2014-03-20 14:54:12.441	*	*	75.8	535200	*	*
18307	2014-03-20 14:54:12.595	75.85	400	*	*	*	*
18308	2014-03-20 14:54:12.595	75.85	400	*	*	*	*
18309	2014-03-20 14:54:12.595	75.85	2000	*	*	*	*
18310	2014-03-20 14:54:12.595	*	*	*	*	75.85	154400
18311	2014-03-20 14:54:12.610	75.8	400	*	*	*	*
18312	2014-03-20 14:54:12.610	*	*	75.8	534800	*	*
18313	2014-03-20 14:54:12.927	75.8	1200	*	*	*	*
18314	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18315	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18316	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18317	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18318	2014-03-20 14:54:12.927	75.8	1200	*	*	*	*
18319	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18320	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18321	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18322	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18323	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18324	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18325	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18326	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18327	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18328	2014-03-20 14:54:12.927	75.8	2000	*	*	*	*
18329	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18330	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18331	2014-03-20 14:54:12.927	75.8	1600	*	*	*	*
18332	2014-03-20 14:54:12.927	75.8	2000	*	*	*	*
18333	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18334	2014-03-20 14:54:12.927	75.8	1200	*	*	*	*
18335	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18336	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18337	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18338	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18339	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18340	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18341	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18342	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18343	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18344	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18345	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18346	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18347	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18348	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18349	2014-03-20 14:54:12.927	75.8	800	*	*	*	*
18350	2014-03-20 14:54:12.927	75.8	2000	*	*	*	*
18351	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18352	2014-03-20 14:54:12.927	75.8	400	*	*	*	*
18353	2014-03-20 14:54:12.927	75.8	2000	*	*	*	*
18354	2014-03-20 14:54:12.927	75.8	18800	*	*	*	*
